# Sat Oct 19 22:25:40 2019

# input dimensionality
10

# covariance function
CovSum(CovSEard, CovNoise)

# log-hyperparameter
0.2086949711 2.226827844 1.630910857 3.748446969 4.093698485 4.164047918 5.773900374 6.15273508 5.718912264 3.407604362 0.179143359 -1.10975373 

# mean for input values
-0.6841454213 -0.6873028215 -0.6899515371 -0.6934989794 -0.6973847173 0.00315740027 0.002648715539 0.003547442295 0.003885737908 0.0005661797746 
# std_dev for input values
0.3867801133 0.3851996008 0.3834897977 0.3799812841 0.375493433 0.1434283329 0.1436228615 0.1428105647 0.1426713912 0.1464675852 

# mean and std_dev for target values
-0.6782119814 0.3907191775

# data (target value in first column)
-0.9764103738 -0.9578761245 -0.676824379 -0.8479318696 -0.9353645286 -0.6937341541 -0.7653645072 0.4488194974 0.211803613 -0.6653639162 0.172936046 
-0.6692404125 -0.971013776 -0.953609596 -0.6729351514 -0.8464253169 -0.9361955388 -0.05744180694 -0.7607860577 0.4450792132 0.2096390713 -0.6254546858 
-0.6847192804 -0.6607155199 -0.9668011526 -0.9509544252 -0.6698127866 -0.8461933366 0.8147608774 -0.05382219652 -0.7714064965 0.4431422277 0.2268696931 
-0.7014319719 -0.6763520285 -0.6552297117 -0.9642047969 -0.9503991194 -0.6674699551 -0.06418042132 0.8171991414 -0.06042147269 -0.7745301424 0.4543208396 
-1.050629415 -0.6932349262 -0.6709303784 -0.6512442035 -0.9637718368 -0.9514098212 -0.06754153213 -0.06055168385 0.8155541757 -0.06285156519 -0.7317915067 
-0.9464587863 -1.045988683 -0.6878825484 -0.6670148722 -0.6479215578 -0.9649423677 -0.9732772832 -0.06390824224 -0.06718923689 0.813978582 -0.03855844353 
-0.8754034596 -0.9407571542 -1.042083689 -0.684042624 -0.6638378432 -0.6453170851 0.2617618256 -0.9684172283 -0.07056488715 -0.06962593122 0.8155457381 
-0.8787242903 -0.8689781824 -0.9364203848 -1.039822983 -0.6810228187 -0.6614235999 0.1715510322 0.2649490938 -0.9802186592 -0.07300487437 -0.04515722937 
-0.3389765754 -0.8723328333 -0.8643468967 -0.9336885753 -1.040088235 -0.6788139682 -0.0310601988 0.1748604855 0.2601629672 -0.9835459977 -0.04844859598 
-0.6383591194 -0.3270881944 -0.8677153121 -0.861293745 -0.9329738473 -1.04217089 1.448335756 -0.0274763207 0.169561941 0.2580455992 -0.9353900218 
-0.9263697963 -0.6295197241 -0.3202334799 -0.8646771786 -0.8599105676 -0.9337762844 -0.837574412 1.44991588 -0.03392574331 0.1673561932 0.274021605 
-0.6742545977 -0.9204635729 -0.6239059164 -0.3147543789 -0.8633252418 -0.8598397614 -0.8065958289 -0.8328981586 1.451869765 -0.03632998969 0.1856827162 
-0.6083119492 -0.6657807709 -0.9160435369 -0.6197807499 -0.308324793 -0.8632952473 0.6647838738 -0.801961534 -0.8439287661 1.450914886 -0.01272426275 
-0.6453542063 -0.5991665461 -0.6603157459 -0.9132208766 -0.61616759 -0.3016615017 0.1576233696 0.6674252726 -0.8128161762 -0.8471231562 1.435973722 
-0.7448733233 -0.6365860507 -0.5934281963 -0.6563529139 -0.9123171624 -0.6131835978 -0.1229221602 0.160951687 0.6649284033 -0.8159802165 -0.8025030314 
-0.7726591822 -0.737118695 -0.6310012369 -0.5891671438 -0.6530774389 -0.9128727133 -0.2931180119 -0.1192138605 0.1555740302 0.6632058769 -0.7721672644 
-0.7194204174 -0.765187532 -0.7319463766 -0.6269077051 -0.5852713167 -0.6505345886 -0.09770641505 -0.2891791921 -0.1261850801 0.1533546375 0.6686808084 
-0.2701655561 -0.7114065704 -0.7601303829 -0.7283029124 -0.6233603512 -0.581918056 0.1230161836 -0.09403226862 -0.297117163 -0.1286793238 0.1720440573 
-1.894855065 -0.2575763867 -0.7061287526 -0.7566125781 -0.7256917794 -0.6204623259 1.201820352 0.1263913744 -0.100860257 -0.299778148 -0.1026800571 
-1.707469493 -1.898812135 -0.2504364583 -0.7023701796 -0.7542628391 -0.7240168068 -4.447899073 1.203734367 0.1208171409 -0.1033297968 -0.269344287 
-1.621363449 -1.709518182 -1.898406361 -0.2446461647 -0.6995195997 -0.7529293443 0.4884511656 -4.43833285 1.204287988 0.1185638434 -0.07798754731 
-1.147126225 -1.622535213 -1.708335716 -1.899963601 -0.2375692427 -0.6975318205 0.212551326 0.4913313966 -4.469870927 1.203091597 0.1381549822 
-0.4198523122 -1.143468239 -1.620995847 -1.709045519 -1.908170862 -0.2300602898 1.269875863 0.2158052469 0.4878329172 -4.47660236 1.194573597 
-0.460248609 -0.4087875897 -1.139963214 -1.621316242 -1.71548996 -1.920628734 1.959183788 1.271697701 0.2107395934 0.4859376372 -4.337912226 
0.142373489 -0.4495952923 -0.402268096 -1.138138907 -1.626950645 -1.725644933 -0.1320590412 1.960071999 1.272637893 0.2085740137 0.4960070639 
-0.07166250938 0.159164058 -0.4432432367 -0.3971547493 -1.139311948 -1.636047407 1.619614518 -0.1283383662 1.964927617 1.271508176 0.22583224 
-0.1143692922 -0.0570517359 0.1680139141 -0.4383125791 -0.3914859978 -1.142580513 -0.6050782838 1.620962655 -0.1353614853 1.964473217 1.261216933 
-0.05562789571 -0.1001934552 -0.04908903479 0.1756698838 -0.4330238537 -0.3858166389 -0.1383531339 -0.6007169325 1.623889442 -0.1378646804 1.936221484 
-0.1105326918 -0.04085382176 -0.09240776886 -0.04240102647 0.1866277458 -0.4278509502 0.1380061349 -0.1346239339 -0.6104269089 1.623102365 -0.1116273447 
0.1177603512 -0.09631778184 -0.03282465898 -0.08591289868 -0.03345669721 0.1992066487 -0.1715822567 0.1413610228 -0.1416828049 -0.6133935221 1.603698391 
-1.822332318 0.1343002539 -0.08851619324 -0.02606413536 -0.07737033129 -0.02350821635 0.599888934 -0.1678080499 0.1358719356 -0.1441921664 -0.574831277 
-2.169120253 -1.825550798 0.1430480914 -0.08200397234 -0.01696896129 -0.06794670077 -5.307102137 0.6026182291 -0.1750556699 0.1336333238 -0.1177908329 
-2.47603826 -2.175870508 -1.824844425 0.15059275 -0.07342531233 -0.006823421047 -0.9667134412 -5.296372175 0.5997527417 -0.177597586 0.152833887 
-1.398208253 -2.485914243 -2.176601532 -1.826073687 0.1613190652 -0.06395453142 -0.8581020838 -0.9618622766 -5.332790721 0.5979666376 -0.1503304401 
-1.539658432 -1.397107349 -2.487917408 -2.179399115 -1.833598694 0.1735954819 2.914148447 -0.8533980268 -0.9736264234 -5.340363917 0.6051324606 
-1.195809286 -1.539998092 -1.39464303 -2.492103004 -2.190186512 -1.845165288 -0.4073441899 2.913743216 -0.8645452362 -0.9769473313 -5.179286534 
-0.784359783 -1.192647101 -1.538120068 -1.393954222 -2.505777716 -2.206015 0.9146801936 -0.4032506576 2.924023252 -0.8677597373 -0.9289623817 
-0.8682266256 -0.7770072946 -1.189343861 -1.538070958 -1.397489304 -2.525378111 1.098833179 0.9169831228 -0.4118374593 2.924504432 -0.822604747 
-0.7545853421 -0.8617282578 -0.7719986432 -1.18773972 -1.542936725 -1.403843573 -0.2504789903 1.100886684 0.9159057217 -0.4146103519 2.871370301 
-0.9023007202 -0.7469296234 -0.8570672249 -0.7685337534 -1.189370744 -1.551029364 0.2875612348 -0.2465979225 1.100855314 0.9144280192 -0.3812002329 
-0.539829436 -0.8961493714 -0.7417975603 -0.8539816165 -0.7662940873 -1.193237605 -0.4244114817 0.2907135592 -0.254293694 1.099558027 0.9133916945 
0.06089505433 -0.5299865902 -0.8916295718 -0.738198018 -0.8525309235 -0.7651043885 0.9654095459 -0.4202948328 0.2860739791 -0.2569129055 1.093723443 
-0.1671894786 0.07685582678 -0.5239643881 -0.8886980609 -0.7356782503 -0.8523719166 1.614445164 0.9676437652 -0.4289785805 0.2839818868 -0.2275900396 
-0.4421496877 -0.1535515754 0.08536796401 -0.5193936287 -0.8875679181 -0.7341226348 -0.6433484899 1.615800304 0.9668545184 -0.431768194 0.2992856676 
0.1406949696 -0.4313120472 -0.1459848228 0.09265545371 -0.5148535558 -0.8878276691 -0.7710444984 -0.6389353038 1.618697727 0.9654265155 -0.3979133726 
0.3657739245 0.1574684441 -0.4248849736 -0.1397288278 0.1028468115 -0.5106586708 1.565737956 -0.7664583558 -0.6488626638 1.617905586 0.9630683954 
0.5348809556 0.3848396586 0.1663113429 -0.419872465 -0.1316831636 0.114424375 0.5911333008 1.567159066 -0.7771110582 -0.6518667703 1.598636304 
0.1827143507 0.5556689175 0.3946154843 0.1739597216 -0.4144134749 -0.1229086734 0.4386578201 0.5938744549 1.569779822 -0.7802402688 -0.6123073633 
0.4211021381 0.199915761 0.5661456728 0.4032817653 0.184901793 -0.4090181424 -0.9813657009 0.4416054931 0.5909592335 1.568939962 -0.7373536362 
0.1900108694 0.4407313484 0.2089328255 0.5755767273 0.4163412554 0.1974600676 0.6273884531 -0.9764946907 0.4378241762 0.5891645514 1.550939787 
0.2641006118 0.2072865892 0.4507365033 0.2167712335 0.5902270831 0.4316656659 -0.6515392655 0.6300805018 -0.9883420657 0.4358801136 0.5965585098 
0.4425922944 0.2821308798 0.2163338969 0.4596530019 0.2281086001 0.6076297555 0.1798172119 -0.6471149856 0.6273712179 -0.9916773284 0.4472469473 
0.5121844159 0.4624403658 0.2914852812 0.224205303 0.4732329893 0.2411832771 0.4642229452 0.1831154692 -0.657088871 0.6256120551 -0.9433106021 
0.5625727101 0.5327412307 0.472534595 0.2996917524 0.2356113112 0.4892373628 0.1675650532 0.4671359918 0.1778638784 -0.6601010021 0.6320613554 
0.7822660023 0.5836426917 0.5431239114 0.4815482811 0.311794756 0.2487756596 0.1152510961 0.1708799052 0.4634998906 0.1756662291 -0.6203281776 
0.6087428221 0.8055733946 0.5942342261 0.5524523225 0.4953304361 0.3258696396 0.5764619896 0.1186368043 0.1655587194 0.4615808742 0.1937773699 
0.5699678437 0.6302830116 0.817075533 0.6037905144 0.5668891618 0.5115989155 -0.4947156051 0.5792230151 0.1130184633 0.1633490666 0.4722815873 
0.8214521132 0.5911131392 0.6410659159 0.8276253673 0.6187013791 0.5840129023 -0.1276423393 -0.4905037334 0.5762244573 0.1107575584 0.1817794476 
0.7422776189 0.8451585865 0.6017353256 0.650831005 0.8446029853 0.6364443728 0.6630651329 -0.1239276465 -0.4995868246 0.5744154018 0.130551023 
0.618305726 0.7651777596 0.8568231469 0.6113250579 0.6661762126 0.8650459271 -0.2376963663 0.6657088597 -0.1309256777 -0.5024453152 0.5821916334 
0.7604791374 0.6399433064 0.7765141506 0.8675501973 0.6263054918 0.6844866196 -0.3597308512 -0.2338326118 0.6632022275 -0.1334245458 -0.4667586615 
0.5363373768 0.783564647 0.6507658479 0.7868831405 0.8848964567 0.6441393689 0.3652868093 -0.3557018083 -0.2414557751 0.6614780173 -0.1073022909 
0.7233890186 0.5571401713 0.7949764812 0.6605741845 0.8034845699 0.9058209811 -0.6326078173 0.3683338591 -0.3640181553 -0.2440624634 0.666997732 
0.5998140492 0.7460967932 0.5676229632 0.8054277861 0.6760093546 0.8234360695 0.4875414917 -0.6282091789 0.364135778 -0.366744401 -0.2150726594 
0.9270916439 0.6212633058 0.7573548931 0.5770606042 0.8222004453 0.6944372861 -0.3586495754 0.4904229548 -0.6380755294 0.3621198337 -0.3345748872 
1.111058294 0.9518739763 0.6320092013 0.7676384608 0.5917246613 0.8423756347 0.8695369305 -0.354621997 0.4869193082 -0.6410691133 0.37539841 
0.8827177735 1.137714189 0.9639764006 0.6417339107 0.7840621966 0.6091452326 0.4791375363 0.8719010035 -0.3629322021 0.485023137 -0.6017895634 
1.063019092 0.9070481915 1.150579134 0.9751811977 0.6569951214 0.8037815624 -0.6440458371 0.482030382 0.8705671783 -0.3656573885 0.4951162661 
0.8879633027 1.089185743 0.9189666911 1.162615906 0.9935212556 0.6751957971 0.4691526513 -0.6396317065 0.4784789991 0.8690452489 -0.3335160482 
1.451118596 0.9123471425 1.101851572 0.9299708108 1.182686621 1.01574405 -0.4988906509 0.4720590209 -0.6495630276 0.4765745946 0.8691851694 
1.668712969 1.481237748 0.9242873841 1.11367109 0.9478934238 1.207170296 1.512101328 -0.4946731243 0.4684509216 -0.6525678173 0.4868866956 
1.337430358 1.701048156 1.495512205 0.9353152264 1.133289878 0.9695708801 0.5707442363 1.513595086 -0.5037799308 0.4665367348 -0.6129902403 
1.588250703 1.366391681 1.716224517 1.509086874 0.9532871864 1.15718317 -0.9244747325 0.5735130062 1.515911173 -0.5066425117 0.4771090004 
1.360999748 1.619766442 1.380194913 1.73078324 1.532356688 0.9750291083 0.6612565081 -0.9196807777 0.5704819703 1.515018766 -0.4708470736 
1.552809584 1.390201107 1.634609296 1.393255435 1.756100062 1.561019577 -0.6410777056 0.6639026846 -0.931204999 0.568667313 1.498416137 
1.199012332 1.583964383 1.404102032 1.648804134 1.415455734 1.787437105 0.5005034913 -0.6366675952 0.661385779 -0.9344845255 0.5765925254 
1.697787962 1.226563971 1.598660337 1.417269145 1.673364012 1.442721437 -0.9858078175 0.5033673981 -0.6465820566 0.6596597968 -0.8876001406 
1.285954595 1.730419257 1.239793476 1.612694896 1.439691171 1.703712203 1.336721972 -0.9809307908 0.4999373787 -0.6495839384 0.6652266368 
1.464388423 1.314391677 1.74571613 1.252228014 1.636921363 1.467246533 -1.143906447 1.338453271 -0.9928033979 0.4980539064 -0.6100836985 
1.545464548 1.494642718 1.327981547 1.760406342 1.273126152 1.666833996 0.4640653394 -1.138815285 1.339773163 -0.9961430126 0.5078092998 
1.47107854 1.576544543 1.508972177 1.340809275 1.785996686 1.298690749 0.1988491129 0.4669785995 -1.151585929 1.338708936 -0.9476605433 
1.326999525 1.50140097 1.591210053 1.522606857 1.362525317 1.817691049 -0.224651848 0.2021215925 0.463341603 -1.155080433 1.326675962 
1.485923494 1.355854618 1.515758158 1.605211394 1.546001507 1.389158403 -0.4145055137 -0.2208057615 0.1969781073 0.4614224322 -1.102478573 
1.479462739 1.516397108 1.369614615 1.529423094 1.629368763 1.574827478 0.410917713 -0.4104022818 -0.2283548289 0.1947991036 0.4721272519 
1.818772622 1.509870555 1.530815828 1.382627965 1.552880681 1.659191129 -0.03961380063 0.4139029584 -0.4190297614 -0.2309487375 0.2124143524 
1.554860581 1.852636054 1.524262495 1.544547899 1.404730135 1.58178887 0.9023145956 -0.03601833718 0.4099640713 -0.42180967 -0.2022988193 
1.227736801 1.586036267 1.868434395 1.537965348 1.568145139 1.431867648 -0.7409477177 0.9046342733 -0.04251634621 0.4079928316 -0.3882129568 
1.574692576 1.255580978 1.600740723 1.883671751 1.561501809 1.597235767 -0.9131454833 -0.7364023394 0.9034866327 -0.04492897257 0.4200824569 
1.654270804 1.606070237 1.268929543 1.614784557 1.910400252 1.590513037 0.9231430929 -0.9083668733 -0.7468840852 0.9019968156 -0.02110037443 
1.462837252 1.686458908 1.620856894 1.281493984 1.639030319 1.943581471 0.1947686254 0.9254345596 -0.9198267418 -0.74998381 0.9012826868 
1.004909642 1.49307575 1.701575408 1.634990416 1.302662346 1.668968158 -0.5435060048 0.1980466319 0.9244052296 -0.923095169 -0.7078813739 
0.9480268317 1.030484492 1.507398779 1.716068817 1.659422747 1.328579957 -1.26947372 -0.5392280494 0.1928799686 0.9229358183 -0.8765059772 
1.541313648 0.9730223733 1.042909463 1.521026445 1.741249776 1.689604314 -0.1769706487 -1.264212485 -0.5485882813 0.1906969672 0.9216789857 
